Unique_ID,Year,Make,Model,Price,ConsumerRating,SellerRating,MinMPG,MaxMPG,Mileage,Sales
1342,2018,Mercedes-Benz,GLE 350 Base 4MATIC,37963,4.7,4.5,18,22,73347,28
1343,2019,BMW,X5 xDrive40i,53058,4.7,4.9,20,26,99498,15
1344,2016,Nissan,Rogue SV,18485,4.5,4.5,25,32,59498,14
1345,2016,Nissan,Rogue SV,15969,4.5,4.6,25,32,43121,38
1346,2017,Honda,Pilot Elite,34955,4.7,4.7,19,26,68535,36
1347,2016,Nissan,Rogue SV,19900,4.5,4,26,33,114708,34
1348,2015,BMW,428 i xDrive,13899,4.8,3.7,22,33,46661,20
1349,2008,Lexus,RX 350 Base,11495,4.6,3.7,17,22,15341,20
1350,2019,BMW,X7 xDrive50i,69888,4.1,4,15,21,20910,26
1351,2019,Toyota,Camry XSE,30959,4.8,4.1,28,39,22207,18
1352,2019,Audi,A4 2.0T Premium,31995,4.8,4.6,23,34,45922,16
1353,2019,Toyota,Camry XSE,29900,4.8,4.4,28,39,13519,31
1354,2017,BMW,X5 xDrive35i,31950,4.7,3,18,24,25593,10
1355,2020,Hyundai,Santa Fe SEL 2.4,31997,4.8,4.7,21,27,44271,18
1356,2021,Kia,Telluride SX,51980,4.9,4.6,19,24,33711,23
1357,2020,Mercedes-Benz,GLC 300 Base 4MATIC,39790,4.8,4.9,21,28,53249,24
1358,2019,Subaru,Forester,26998,4.7,1,26,33,30523,25
1359,2015,Toyota,4Runner Limited,35977,4.7,4.6,17,21,38530,33
1360,2020,BMW,X5 xDrive40i,63940,4.7,4.6,20,26,18410,19
1361,2018,Toyota,4Runner Limited,40899,4.8,4.6,17,20,33316,39
1362,2019,Mazda,CX-5 Grand Touring,30299,4.8,4.6,25,31,36323,30
1363,2021,GMC,Yukon Denali,82995,4,4.5,14,19,10729,11
1364,2019,Mercedes-Benz,AMG GLE 43 4MATIC Coupe,61988,5,4.6,17,22,51960,39
1365,2020,Tesla,Model Y Long Range,73990,3.7,4.7,127,114,11309,12
1366,2018,Ford,F-150 XL,34999,4.8,4.4,18,23,13919,13
1367,2021,Mazda,CX-9 Carbon Edition,41990,4.8,4,20,26,34593,25
1368,2021,Tesla,Model Y Long Range,72650,4,4.3,131,117,50127,12
1369,2021,Toyota,4Runner Limited,44864,4.9,4.6,16,19,73966,10
1370,2017,Chevrolet,Equinox Premier,22999,4.7,4,21,31,14004,38
1371,2017,Lexus,RX 350 350,35615,4.7,4.6,20,27,39412,22
1372,2020,BMW,X7 xDrive40i,71819,4.9,3,20,25,25055,39
1373,2019,Jeep,Grand Cherokee Limited,39439,4.8,3,18,25,37414,38
1374,2020,Ford,Edge Sport,42989,4.9,4.7,19,26,94374,25
1375,2020,Lincoln,Aviator Reserve AWD,58998,4,4.4,17,24,45209,32
1376,2016,Subaru,Crosstrek 2.0i Premium,19687,4.6,4.4,26,34,39537,10
1377,2018,Subaru,Crosstrek 2.0i Limited,28952,4.8,4.6,27,33,10843,40
1378,2018,Subaru,Crosstrek 2.0i Premium,26952,4.8,4.6,23,29,14347,29
1379,2020,Audi,Q5 45 Prestige,49998,4.8,4.6,22,28,37837,29
1380,2021,Tesla,Model Y Long Range,75209,4,4.7,131,117,73467,18
1381,2018,Volvo,V90 Cross Country T5,50962,4.9,4.7,23,31,37001,22
1382,2014,Honda,Accord EX-L,20800,4.7,3.4,21,34,43496,17
1383,2021,Toyota,4Runner Limited,48000,4.9,4.5,16,19,65881,31
1384,2019,Audi,Q5 2.0T Premium,33189,4.7,4.8,22,27,19814,31
1385,2011,Nissan,Murano SL,12998,4.4,5,18,23,19501,29
1386,2021,Toyota,4Runner Nightshade,55900,4.9,4.5,16,19,32731,27
1387,2020,Dodge,Challenger SXT,27000,4.9,5,19,30,24793,40
1388,2019,Audi,Q8 3.0T Premium,72991,4.8,4.2,17,22,51503,30
1389,2021,Kia,Telluride SX,51273,4.9,4.3,20,26,10769,38
1390,2018,Hyundai,Elantra SEL,15500,4.8,4.6,28,37,36411,23
1391,2020,Mercedes-Benz,GLC 300 Base 4MATIC,51998,4.8,1.9,21,28,41125,20
1392,2020,Kia,Telluride SX,50995,4.8,3.7,20,26,13575,31
1393,2018,Porsche,Cayenne Base,49965,4.8,4.7,18,24,42436,19
1394,2019,Lincoln,MKZ Standard,33691,4.9,4.7,20,31,51492,39
1395,2018,Honda,HR-V LX,17997,4.7,4.2,27,31,22492,22
1396,2018,Subaru,Forester 2.5i Limited,26999,4.8,4.7,26,32,49541,23
1397,2020,Ford,Edge ST,43596,4.9,4.7,19,26,23320,37
1398,2020,Hyundai,Palisade Limited,45500,4.7,4.3,19,26,30406,32
1399,2020,Nissan,Rogue SL,33277,4.8,4.6,26,33,43807,30
1400,2019,Buick,Encore Preferred,21989,4.7,2,25,30,41944,12
1401,2018,Jeep,Grand Cherokee Limited,33663,4.8,4.3,18,25,49386,35
1402,2018,Toyota,RAV4 Hybrid XLE,30999,4.8,4.7,34,30,115795,29
1403,2019,Cadillac,XT4 Sport,35998,4.2,4,22,29,47786,26
1404,2015,Chevrolet,Tahoe LTZ,35473,4.5,4.4,16,22,88023,36
1405,2013,Kia,Soul +,9999,4.5,4.2,23,28,43374,14
1406,2015,Chevrolet,Silverado 1500 LTZ,26900,4.6,4.9,16,22,136510,39
1407,2018,Honda,Civic LX,15995,4.8,5,31,40,36896,16
1408,2015,Acura,TLX Tech,14999,4.5,4.1,24,35,16172,22
1409,2021,Acura,RDX Advance Package,50767,4.8,4.7,21,27,52649,17
1410,2020,Honda,CR-V Hybrid Touring,38999,4.5,4.7,40,35,19220,20
1411,2019,Tesla,Model 3 Standard Range Plus,49996,4.9,4,140,124,49175,17
1412,2016,Toyota,Highlander Limited Platinum,32979,4.8,4.9,19,25,33358,15
1413,2020,Chevrolet,Equinox 1LT,27995,4.7,4.8,25,30,30767,40
1414,2018,INFINITI,QX30 Premium,29995,4.3,4.8,21,0,66380,38
1415,2019,Ford,F-150 XLT,37500,4.8,4.8,18,23,45377,17
1416,2019,Hyundai,Elantra SE,13950,4.7,4.2,29,38,17711,34
1417,2014,Mercedes-Benz,E-Class E 350,21500,4.8,4.2,21,31,51465,33
1418,2019,Mercedes-Benz,GLS 450 GLS 450,51909,5,4.9,16,22,17912,31
1419,2020,Land,Rover Range Rover Evoque SE,47500,4.1,4.5,20,27,39396,25
1420,2019,Honda,Civic Sport,24998,4.9,3.5,29,37,17785,20
1421,2022,Acura,MDX Base,48998,4.9,3.3,19,26,19333,35
1422,2020,Acura,TLX A-Spec,37988,4.9,4.1,23,32,77648,16
1423,2021,Toyota,Highlander Hybrid Limited,48916,4.7,4.7,35,34,100000,35
1424,2020,Nissan,Rogue Sport S,22790,4.7,4.7,25,32,20222,30
1425,2003,Lexus,ES 300 Base (A5),3999,4.8,3.1,21,29,11733,18
1426,2010,Buick,Enclave 2XL,6999,4.4,3.1,17,24,14751,29
1427,2021,RAM,1500 Big Horn,49997,4.8,4.2,19,24,50757,11
1428,2020,Tesla,Model 3 Performance,64900,4.3,4.9,118,107,49441,27
1429,2020,Lincoln,Aviator Black Label AWD,70988,4,3.9,17,24,106506,26
1430,2015,BMW,328 i xDrive,22495,4.7,4.7,22,33,12848,11
1431,2019,Chevrolet,Tahoe LT,42900,4.6,4.6,15,21,63263,36
1432,2013,Toyota,Highlander SE,19750,4.7,4.8,17,22,50250,16
1433,2021,Mazda,CX-5 Grand Touring,34590,4.8,4.8,24,30,83664,24
1434,2019,Mercedes-Benz,GLS 450 Base 4MATIC,48995,5,4.4,16,22,90848,11
1435,2020,Kia,Sorento LX,23972,4.7,4.4,19,26,35422,13
1436,2014,Land,Rover Range Rover Sport Supercharged HSE,29995,4.7,4.2,17,23,31555,10
1437,2014,Lincoln,MKZ Base,17900,4.7,4.2,22,33,17666,39
1438,2019,Jeep,Grand Cherokee Limited,31000,4.8,4.8,19,26,30048,35
1439,2019,Jeep,Grand Cherokee Limited,34389,4.8,4.7,18,25,30600,20
1440,2019,Jeep,Cherokee Latitude Plus,28498,4.6,4.9,21,29,54640,12
1441,2020,Mercedes-Benz,GLA 250 Base,31995,4.9,4.6,24,34,107171,15
1442,2021,Toyota,Tacoma SR5,34245,4.8,4.7,20,23,28956,35
1443,2017,Acura,ILX w/AcuraWatch Plus,6950,4.7,3.5,25,35,17072,14
1444,2013,Toyota,Prius Three,16654,4.6,4.9,51,48,17875,26
1445,2019,Subaru,Impreza 2.0i Premium,22894,4.6,4.8,28,36,80588,30
1446,2019,BMW,330 i xDrive,39816,4.9,4.7,25,34,16821,33
1447,2019,Genesis,G80 3.8,36999,4.7,4.7,18,24,13243,39
1448,2013,Lexus,GX 460 460,23995,4.4,4.4,15,20,13990,27
1449,2019,Toyota,Camry XSE,31491,4.8,4.5,28,39,52756,24
1450,2016,Dodge,Charger R/T Scat Pack,39950,4.8,3.7,15,25,34129,27
1451,2017,Mercedes-Benz,E-Class E 300 4MATIC,33016,4.8,2.8,22,29,13308,36
1452,2020,Acura,TLX V6,27990,4.9,4.4,20,31,56352,32
1453,2019,BMW,M550 i xDrive,55988,4.5,4.8,18,25,37744,23
1454,2021,Kia,Telluride SX,57861,4.9,4.6,19,24,33394,17
1455,2015,Acura,TLX V6 Advance,23437,4.5,4.8,21,31,33014,19
1456,2019,Honda,CR-V EX-L,31336,4.8,4.8,27,33,12369,37
1457,2019,BMW,X5 xDrive40i,53795,4.7,4.8,20,26,181419,38
1458,2020,Dodge,Durango GT,45899,4.9,1.4,18,25,31649,31
1459,2020,Acura,MDX 3.5L,40995,4.9,4.8,20,27,31640,34
1460,2004,Jeep,Grand Cherokee Limited,6990,4.2,4.8,16,21,34318,13
1461,2020,BMW,740 i,65988,5,4.8,22,29,31846,33
1462,2021,Audi,Q8 55 Premium,76988,5,4.7,18,23,42282,33
1463,2019,BMW,X3 xDrive30i,35998,4.7,4.4,22,29,47069,40
1464,2018,Mazda,CX-5 Grand Touring,27500,4.8,4.8,25,31,29501,34
1465,2020,Toyota,Corolla SE,25995,4.7,4.7,31,40,37805,17
1466,2018,Tesla,Model S 75D,60000,4.8,4.3,102,105,29180,35
1467,2014,Subaru,XV Crosstrek 2.0i Premium,14900,4.4,4.4,23,30,33379,27
1468,2019,Toyota,4Runner Limited,39587,4.8,4.6,17,20,36219,23
1469,2019,BMW,X5 xDrive40i,53989,4.7,3,20,26,85417,31
1470,2020,BMW,X3 xDrive30i,40998,4.9,3.4,24,29,30633,20
1471,2017,BMW,X3 xDrive28i,32199,4.8,4,21,28,49340,20
1472,2017,Kia,Sorento SX,25999,4.8,4,17,23,30471,12
1473,2019,Land,Rover Discovery HSE,56343,3.4,5,16,21,19367,39
1474,2018,BMW,X3 xDrive30i,33962,4.8,4.5,22,29,39569,33
1475,2020,BMW,X3 sDrive30i,42962,4.9,4.5,25,29,17601,13
1476,2020,Mercedes-Benz,GLC 300 Base,42888,4.8,4.7,22,29,34376,23
1477,2020,Nissan,Rogue SL,32989,4.8,4.7,26,33,16676,23
1478,2021,Mercedes-Benz,GLE 350,64980,4.8,4.8,19,26,37332,37
1479,2020,BMW,750 i xDrive,78790,5,4.7,17,25,21732,39
1480,2021,Honda,Pilot Special Edition,41991,4.8,4.5,20,27,82274,31
1481,2017,Lexus,GS 350 F Sport,39988,4.9,4.7,19,27,37601,26
1482,2021,Toyota,Highlander Limited,48995,4.9,4.8,21,29,38108,34
1483,2019,Subaru,Outback 2.5i Limited,26947,4.7,4.2,25,32,36599,31
1484,2019,Land,Rover Range Rover SV Autobiography Dynamic,140000,4.5,4.7,14,19,31499,23
1485,2018,Toyota,Highlander Limited,35991,4.8,4.5,21,27,13134,29
1486,2019,INFINITI,QX60 Luxe,34989,4.6,4.5,20,27,45263,32
1487,2021,GMC,Yukon Denali,78749,4,4.4,15,20,54552,20
1488,2020,Honda,Passport EX-L,38998,4.8,4.7,19,24,18951,22
1489,2018,Toyota,RAV4 Limited,33675,4.8,4.7,22,28,15347,37
1490,2014,Mazda,Mazda3 i SV,12987,4.6,4.5,30,41,16076,10
1491,2020,Kia,Stinger GT2,47000,4.8,4.6,17,25,10395,34
1492,2020,Acura,TLX A-Spec,38749,4.9,5,20,29,38276,39
1493,2021,Audi,A6 55 Premium Plus,50591,5,4.6,23,31,41603,29
1494,2021,Tesla,Model Y Performance,74000,4,4.8,115,106,13901,27
1495,2019,Honda,CR-V EX-L,35573,4.8,4.9,27,33,39356,30
1496,2019,BMW,X5 xDrive40i,52767,4.7,4.7,20,26,42427,15
1497,2020,Ford,Mustang GT,62977,4.9,5,15,24,31923,30
1498,2019,BMW,540 i xDrive,45877,4.9,4.9,21,29,8955,23
1499,2019,Tesla,Model 3 Performance,57775,4.9,4.6,120,112,61762,11
1500,2020,Ford,Fusion Hybrid Titanium,29590,5,4.3,43,41,49368,37
1501,2020,Acura,MDX 3.5L Technology & A-Spec Pkgs,46890,4.9,4.6,19,25,45203,17
1502,2018,Dodge,Durango GT,33995,4.8,4.6,18,25,42055,31
1503,2016,Toyota,4Runner Limited,35910,4.7,4.6,17,21,36936,39
1504,2019,INFINITI,QX80 Luxe,46733,4.8,4.8,14,20,37746,33
1505,2019,BMW,X5 xDrive40i,55488,4.7,4.5,20,26,11382,30
1506,2020,Subaru,Ascent Touring 7-Passenger,42999,4.8,4.9,20,26,46832,26
1507,2018,Mercedes-Benz,C-Class C 300,29809,4.8,4.8,24,33,31145,40
1508,2020,Tesla,Model Y Long Range,69000,3.7,4.7,127,114,22828,20
1509,2019,Honda,Pilot EX-L,34447,4.8,4.5,19,27,89500,17
1510,2018,Jeep,Wrangler Unlimited Sahara,42980,4.6,4.3,17,23,17610,12
1511,2016,Subaru,Forester 2.5i Touring,26405,4.5,4.8,24,32,39996,40
1512,2015,Jeep,Wrangler Unlimited Sport,26996,4.6,2,16,21,50492,39
1513,2020,Lexus,RX 350 Base,50430,4.8,4.6,20,27,21151,10
1514,2019,Chevrolet,Equinox Premier w/1LZ,28572,4.5,4.6,25,30,19871,12
1515,2019,Volkswagen,Jetta 1.4T S,19982,4.5,4.1,30,40,46158,26
1516,2020,Land,Rover Range Rover Evoque SE,42080,4.1,4.3,20,27,55777,30
1517,2021,Toyota,4Runner Limited,50891,4.9,4.8,16,19,14547,20
1518,2016,Ford,Mustang GT,24995,4.7,3.7,15,25,48353,20
1519,2017,Ford,Focus RS Base,37438,4.7,4.7,19,25,17880,37
1520,2021,Honda,Pilot EX-L,44712,4.8,4.6,20,27,12475,33
1521,2018,Alfa,Romeo Stelvio Base,26504,4.7,4.9,22,28,27292,37
1522,2016,Jaguar,F-TYPE S,53222,4.6,4.6,18,26,45304,16
1523,2021,Honda,Pilot EX-L,34071,4.8,4.6,20,27,36600,28
1524,2020,Ford,EcoSport S,8995,4.7,2.5,23,29,203777,31
1525,2019,Nissan,Murano SL,33821,4.9,4.7,20,28,15893,19
1526,2020,Tesla,Model 3 Performance,61230,4.3,4.6,0,0,10505,18
1527,2019,BMW,X5 xDrive40i,56438,4.7,4.9,20,26,34631,39
1528,2004,Ford,F-150 XLT SuperCrew,7990,4.5,5,14,18,69831,18
1529,2019,Mazda,CX-5 Grand Touring,30995,4.8,4.5,24,30,46024,17
1530,2019,Audi,RS 5 2.9T,77895,4.8,4.6,18,27,63044,34
1531,2019,Mercedes-Benz,AMG GLE 43 4MATIC Coupe,67800,5,4.6,17,22,38569,11
1532,2013,BMW,X3 xDrive28i,13750,4.2,3.4,21,28,4230,18
1533,2015,Volkswagen,Golf TSI S 2-Door,16500,4.7,4.4,25,37,21299,13
1534,2016,Audi,A7 3.0T Prestige,33995,4.7,4.4,20,30,32934,30
1535,2019,Mercedes-Benz,GLS 450 Base 4MATIC,57427,5,4.5,16,22,10187,12
1536,2020,Toyota,Avalon XSE,40591,4.9,3.6,22,31,18570,21
1537,2019,Honda,CR-V EX-L,30495,4.8,4.7,28,34,55246,39
1538,2019,Mercedes-Benz,CLA 250 Base,28990,4.1,4.5,24,37,58661,17
1539,2019,Lexus,RX 350 350,46788,4.8,4.7,20,28,15207,22
1540,2020,BMW,X3 xDrive30i,43052,4.9,4.9,24,29,30424,30
1541,2019,BMW,330 i xDrive,29595,4.9,3.7,25,34,35135,36
1542,2019,Mercedes-Benz,S-Class S 560 4MATIC,52998,4.6,3.8,17,27,30607,24
1543,2019,Subaru,Crosstrek 2.0i Premium,25999,4.7,4.6,27,33,32063,14
1544,2018,Honda,Accord Touring 2.0T,31500,4.8,4.6,22,32,147905,34
1545,2019,BMW,540 i xDrive,39950,4.9,3.7,21,29,110521,26
1546,2020,BMW,X3 xDrive30i,42888,4.9,4.8,24,29,52911,20
1547,2020,GMC,Sierra 1500 Elevation,39999,4.8,4.4,19,22,25883,13
1548,2011,Volkswagen,Jetta SE,5999,4.4,3.7,24,31,14164,13
1549,2012,Volkswagen,Tiguan SE,10995,4.5,3.4,21,27,17613,16
1550,2016,BMW,X3 xDrive28i,25985,4.6,4.7,21,28,31859,26
1551,2019,Toyota,Corolla SE,23998,4.8,1,28,35,48303,18
1552,2019,MINI,Convertible Cooper,26975,4.7,3.1,28,37,84113,23
1553,2020,Audi,Q5 45 Premium,37900,4.8,4.8,22,28,25217,22
1554,2018,Mazda,Mazda3 Sport,18807,4.8,4.8,28,37,18698,40
1555,2019,Alfa,Romeo Stelvio Ti Sport,34495,4.6,4.5,22,28,17166,16
1556,2017,Kia,Sorento LX,18995,4.8,4.8,21,28,19860,16
1557,2018,Audi,Q5 2.0T Premium Plus,34998,4.7,3.3,23,27,14335,27
1558,2019,Audi,A6 55 Premium Plus,46177,4.6,4.7,22,29,38088,31
1559,2018,Ford,Edge Sport,33998,4.8,4.7,17,24,14026,16
1560,2020,Acura,MDX 3.5L w/Technology Package,42999,4.9,4.8,20,27,61908,36
1561,2019,BMW,X1 sDrive28i,31998,4.7,4.4,23,32,26230,18
1562,2016,Lexus,NX 200t Base,28998,4.9,3.3,22,28,99996,35
1563,2021,Ford,Explorer XLT,45989,4.8,4.7,20,27,14417,33
1564,2014,Jeep,Cherokee Trailhawk,21594,4.2,4.4,19,25,15638,11
1565,2017,Dodge,Charger SRT 392,45991,4.8,3,15,25,26658,35
1566,2016,Ford,F-150 Lariat,33980,4.6,4.8,15,21,43924,35
1567,2020,Hyundai,Santa Fe Limited 2.0T,37993,4.8,4.6,20,27,13566,29
1568,2019,Volvo,XC60 T5 Momentum,42962,4.9,4.7,20,27,38655,22
1569,2020,Acura,TLX FWD,33899,4.9,4.7,23,33,30500,19
1570,2016,Hyundai,Veloster Turbo,13999,4.5,3.6,27,33,14804,24
1571,2021,Toyota,Sienna XSE 7 Passenger,64991,4.3,4.7,36,36,83550,13
1572,2017,Lincoln,MKZ Hybrid Reserve,27993,4.9,1,41,38,99768,13
1573,2020,Nissan,Rogue SL,30991,4.8,4.5,26,33,56495,31
1574,2019,Toyota,RAV4 LE,29952,4.6,4.6,26,35,33345,30
1575,2016,Ford,Explorer Limited,22000,4.5,4.6,17,24,28220,20
1576,2017,Chevrolet,Equinox LT,18495,4.7,4.6,21,31,112417,38
1577,2014,Mercedes-Benz,E-Class E 350,23491,4.8,4.5,21,30,58476,28
1578,2019,Mercedes-Benz,GLS 450 Base 4MATIC,59987,5,4.7,16,22,67744,31
1579,2019,Mazda,CX-9 Touring,32998,5,4.8,20,26,52021,35
1580,2019,Subaru,Impreza 2.0i Sport,21498,4.6,4.2,27,36,10934,12
1581,2017,Subaru,Forester 2.5i Premium,17854,4.7,4.7,26,32,16838,31
1582,2013,Audi,A6 2.0T Premium Plus quattro,19990,4.8,4.2,20,30,84386,33
1583,2017,Volvo,XC60 T6 Dynamic,26998,4.8,4.6,19,27,82943,17
1584,2021,Jeep,Grand Cherokee 80th Anniversary,45700,4.7,4.6,18,25,30387,39
1585,2019,Jeep,Grand Cherokee Limited,37690,4.8,4.8,18,25,88842,39
1586,2010,Toyota,Camry LE,9995,4.6,3.1,22,32,38681,35
1587,2016,Toyota,Highlander Limited,28995,4.8,3.4,19,25,13451,30
1588,2019,Ford,F-150 Raptor,51951,4.8,4.5,15,18,24796,28
1589,2016,Toyota,4Runner SR5 Premium,33499,4.7,4.4,17,21,15479,15
1590,2019,Mercedes-Benz,C-Class C 300 4MATIC,34442,4.8,4.7,22,33,18988,21
1591,2015,Toyota,RAV4 Limited,27450,4.6,4.8,22,29,78635,36
1592,2019,Audi,Q8 3.0T Premium,69095,4.8,4.5,17,22,37827,12
1593,2018,BMW,X3 xDrive30i,39995,4.8,4.8,22,29,30569,30
1594,2019,Audi,SQ5 3.0T Premium,50000,4.8,4.5,19,24,32629,29
1595,2016,Lexus,IS 300 Base,24995,4.8,4.4,19,26,55931,14
1596,2018,Mercedes-Benz,GLS 450 Base 4MATIC,50906,4.8,4.8,17,22,16261,25
1597,2021,Lexus,NX 300 Base,40788,4.8,4.6,22,28,58539,34
1598,2019,Lincoln,MKZ Reserve I,33500,4.9,4.2,20,29,31213,27
1599,2019,BMW,X5 xDrive40i,48481,4.7,4.7,20,26,38697,13
1600,2021,Chevrolet,Tahoe Z71,69690,4.5,4.5,16,20,51175,36
1601,2018,Toyota,RAV4 Hybrid Limited,30995,4.8,3.9,34,30,38184,12
1602,2020,BMW,M340 i,50000,4.9,4.9,22,30,30502,39
1603,2019,Lexus,RX 350 350,48964,4.8,4.9,20,28,37581,35
1604,2018,Honda,Accord EX-L,29900,4.8,4.8,30,38,24280,38
1605,2018,Mercedes-Benz,C-Class C 300,29740,4.8,4.7,24,33,16472,31
1606,2019,BMW,X1 sDrive28i,32054,4.7,4.7,23,32,12236,28
1607,2019,Cadillac,XT5 Luxury,36873,4.6,4.9,19,26,36122,13
1608,2021,RAM,1500 Big Horn,42548,4.8,4.8,20,25,10228,17
1609,2020,Mercedes-Benz,AMG GLC 43 Base 4MATIC,61600,5,4.7,18,24,50011,22
1610,2021,RAM,1500 Big Horn,41623,4.8,4.4,19,24,14289,32
1611,2019,INFINITI,QX80 Luxe,46921,4.8,4.7,14,20,26802,33
1612,2021,RAM,1500 Big Horn,46500,4.8,4.4,20,25,48515,15
1613,2020,INFINITI,QX60 Pure,29249,4.8,4.8,20,27,52366,23
1614,2019,Lexus,RX 350,45998,4.8,3.5,20,28,33955,19
1615,2018,Mercedes-Benz,C-Class C 300 4MATIC,33000,4.8,4.5,23,32,15028,31
1616,2005,Toyota,Camry LE,10990,4.6,4.1,20,28,4921,34
1617,2011,Nissan,Maxima 3.5 SV,12999,4.5,4.1,19,26,46021,11
1618,2019,Volvo,XC60 T5 Momentum,38881,4.9,4.6,20,27,117075,12
1619,2021,Honda,CR-V EX-L,36000,4.9,4.9,27,32,32204,29
1620,2022,Tesla,Model 3 Long Range,65499,4.8,4.5,134,126,24601,39
1621,2020,Tesla,Model 3 Performance,60400,4.3,4.6,118,107,36683,32
1622,2015,Volvo,XC60 T6,18987,4.7,4.7,17,24,34445,13
1623,2020,BMW,X3 M40i,49999,4.9,4.9,21,27,27519,19
1624,2019,Alfa,Romeo Stelvio Ti,36977,4.6,4.5,22,28,10666,34
1625,2019,Audi,SQ5 Premium Plus,48288,4.8,4.6,19,24,11518,34
1626,2019,Jeep,Grand Cherokee Limited,30082,4.8,4.5,19,26,30840,35
1627,2021,Toyota,Tacoma,38000,4.8,4.6,19,24,7215,32
1628,2018,Land,Rover Range Rover Velar P380 S,49952,4,4.6,18,24,17003,18
1629,2021,Audi,Q7 55 Premium Plus,63791,4.7,4.8,18,23,28266,12
1630,2019,Lexus,RX 350 350,46588,4.8,4.7,20,28,39841,19
1631,2019,Cadillac,XT4 Premium Luxury,30291,4.2,4.1,24,30,25428,38
1632,2021,Porsche,Macan GTS,86996,4.9,4.8,17,22,22190,21
1633,2019,Honda,Ridgeline RTL-E,40000,4.8,4.8,18,25,152865,18
1634,2020,BMW,X3 M40i,52998,4.9,4.9,21,27,16389,20
1635,2018,Dodge,Durango R/T,41991,4.8,4.5,14,22,34067,31
1636,2020,Lamborghini,Urus,262500,4.7,4.8,12,17,39981,40
1637,2020,BMW,X3 M40i,53990,4.9,4.7,21,27,45244,21
1638,2012,Volkswagen,Tiguan SE,7488,4.5,3.7,21,27,49033,12
1639,2019,BMW,330 i,44995,4.9,4.5,26,36,22502,27
1640,2019,Audi,Q8 3.0T Premium,60000,4.8,4.2,17,22,31159,26
1641,2015,BMW,435 i,27975,4.8,3.1,20,31,20803,31
1642,2020,Mercedes-Benz,GLE 350 4MATIC,52627,4.3,4.5,19,26,11704,35
1643,2018,BMW,X3 xDrive30i,34321,4.8,4.7,22,29,88573,14
1644,2019,Subaru,Forester,25975,4.7,4.6,26,33,15834,17
1645,2018,Audi,S4 3.0T Premium Plus,41475,4.8,4.6,21,30,31383,31
1646,2020,Acura,MDX 3.5L,38483,4.9,4.8,20,27,19099,38
1647,2020,Toyota,Supra 3.0,59995,4.4,1.7,24,31,75271,14
1648,2014,Audi,Q5 2.0T Premium Plus,18189,4.7,4.7,20,28,63190,23
1649,2020,Porsche,Macan S,68880,4.5,5,18,23,21990,22
1650,2020,BMW,X5 sDrive40i,56999,4.7,4.8,21,26,58211,35
1651,2019,BMW,330 i,34998,4.9,4.4,26,36,49892,38
1652,2017,Honda,HR-V LX,20888,4.6,4.5,28,34,56098,18
1653,2019,BMW,X3 xDrive30i,30697,4.7,4.7,22,29,66068,29
1654,2019,Land,Rover Discovery HSE,56388,3.4,3.7,16,21,40090,10
1655,2020,Cadillac,XT5 Premium Luxury,38900,4.8,4.2,21,26,16300,14
1656,2017,Maserati,Levante S,46000,4.4,4.9,14,19,122705,24
1657,2020,Toyota,Corolla SE,21978,4.7,4.6,31,40,44182,34
1658,2017,Chevrolet,Equinox Premier,19991,4.7,4.5,21,31,11108,20
1659,2020,Ford,F-150 Lariat,52636,4.8,3.7,18,23,46965,23
1660,2021,Toyota,4Runner Nightshade,54983,4.9,4.1,16,19,36819,20
1661,2017,Hyundai,Tucson SE,14900,4.7,2.9,23,30,38771,34
1662,2019,Toyota,4Runner Limited,45657,4.8,4.7,17,20,14369,22
1663,2021,Lexus,ES 350 Base,43859,5,4.9,22,32,69167,35
1664,2018,Mercedes-Benz,GLE 350 Base,40999,4.7,4.8,18,23,46028,23
1665,2019,Hyundai,Santa Fe Ultimate 2.0T,34950,4.8,4.8,19,24,1893,13
1666,2017,Nissan,Murano Platinum,30479,4.8,5,21,28,87607,23
1667,2020,Honda,Accord EX-L,27995,4.8,5,30,38,19774,11
1668,2015,Mercedes-Benz,GLK-Class GLK 350,23784,4.7,4.6,19,25,68176,35
1669,2020,Volvo,XC60 T5 Momentum,40998,4.9,1.9,20,27,46553,13
1670,2019,Lincoln,Navigator Reserve,68991,4.8,4.7,16,21,44624,26
1671,2021,Dodge,Charger Scat Pack,46300,4.9,4.3,15,24,27103,17
1672,2018,Toyota,RAV4 LE,24500,4.8,4.8,22,28,16556,13
1673,2021,Land,Rover Range Rover Westminster,115000,5,3.7,18,23,24000,33
1674,2019,Ford,Edge SE,26000,4.7,4.9,21,28,54742,18
1675,2020,Jeep,Cherokee Limited,30269,4.8,4.9,19,27,33223,39
1676,2017,BMW,X5 xDrive35i,38480,4.7,4.8,18,24,54850,28
1677,2020,Subaru,Ascent Touring 7-Passenger,43989,4.8,4.7,20,26,88263,31
1678,2020,Chevrolet,Suburban LT,58540,4.8,4.7,14,21,3744,16
1679,2020,GMC,Yukon SLT,64998,4.9,4.7,15,21,52662,21
1680,2018,BMW,X5 sDrive35i,38998,4.8,2.9,18,25,39580,16
1681,2019,Honda,CR-V EX-L,33000,4.8,4.8,28,34,31264,38
1682,2017,Mercedes-Benz,GLS 450 Base 4MATIC,42998,4.9,2.3,19,22,32836,17
1683,2016,Volvo,XC90 T6 Momentum,26923,4.5,1,20,25,12491,10
